"max_value","test_value","delta_t_crit_r","delta_t_crit_K","sigmoid_bool_r","sigmoid_bool_K","DEP_EFFECT","scen","delta_t_crit_r_test","delta_t_crit_K_test","sigmoid_bool_r_test","sigmoid_bool_K_test","DEP_EFFECT_test","scen_test"
40.2566281334299,39.7195909728479,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.33333333333333,1.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,39.7195909728479,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.5,1.33333333333333,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,34.0773960438339,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1,1.5,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,35.8308601385343,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.16666666666667,1.5,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,36.7847284346947,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.33333333333333,1.5,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,38.3401915078767,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.5,1.5,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,38.8053625842213,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.66666666666667,1.5,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,38.6941661717252,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.83333333333333,1.5,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,38.7158973291368,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2,1.5,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,38.2362425679599,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.16666666666667,1.5,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,38.3630042630464,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.33333333333333,1.5,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,38.4261240269339,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.5,1.5,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,33.8559603470994,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1,1.66666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,34.4207447926255,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.16666666666667,1.66666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,35.363725691302,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.33333333333333,1.66666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,35.5734742655378,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.5,1.66666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,36.1845544564543,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.66666666666667,1.66666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,35.9944637361409,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.83333333333333,1.66666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,35.6125835081762,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2,1.66666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,35.3891364298331,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.16666666666667,1.66666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,34.7991480629554,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.33333333333333,1.66666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,34.8583983236528,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",2.5,1.66666666666667,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,33.7125189613609,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1,1.83333333333333,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,34.2050769928355,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.16666666666667,1.83333333333333,TRUE,TRUE,1,"SSP3_7_0"
40.2566281334299,34.0948683879304,1.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP3_7_0",1.33333333333333,1.83333333333333,TRUE,TRUE,1,"SSP3_7_0"
