"max_value","test_value","delta_t_crit_r","delta_t_crit_K","sigmoid_bool_r","sigmoid_bool_K","DEP_EFFECT","scen","delta_t_crit_r_test","delta_t_crit_K_test","sigmoid_bool_r_test","sigmoid_bool_K_test","DEP_EFFECT_test","scen_test","stationary_test"
52.3451229336074,52.3073722980225,1,1,TRUE,TRUE,1,"SSP1_1_9",1.83333333333333,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,52.3425152845737,1,1,TRUE,TRUE,1,"SSP1_1_9",1.83333333333333,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,52.3426968406385,1,1,TRUE,TRUE,1,"SSP1_1_9",1.83333333333333,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,52.2867974451595,1,1,TRUE,TRUE,1,"SSP1_1_9",2,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,52.3425152845737,1,1,TRUE,TRUE,1,"SSP1_1_9",2,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,52.3426968406385,1,1,TRUE,TRUE,1,"SSP1_1_9",2,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,52.2710968498887,1,1,TRUE,TRUE,1,"SSP1_1_9",2.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,52.3425152845737,1,1,TRUE,TRUE,1,"SSP1_1_9",2.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,52.3426968406385,1,1,TRUE,TRUE,1,"SSP1_1_9",2.16666666666667,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,52.2710968498887,1,1,TRUE,TRUE,1,"SSP1_1_9",2.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,52.3425152845737,1,1,TRUE,TRUE,1,"SSP1_1_9",2.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,52.3426968406385,1,1,TRUE,TRUE,1,"SSP1_1_9",2.33333333333333,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,52.2710968498887,1,1,TRUE,TRUE,1,"SSP1_1_9",2.5,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,52.3425152845737,1,1,TRUE,TRUE,1,"SSP1_1_9",2.5,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,52.3426968406385,1,1,TRUE,TRUE,1,"SSP1_1_9",2.5,1.16666666666667,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,50.2015210343865,1,1,TRUE,TRUE,1,"SSP1_1_9",1,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,51.5276138670365,1,1,TRUE,TRUE,1,"SSP1_1_9",1,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,51.6091066091733,1,1,TRUE,TRUE,1,"SSP1_1_9",1,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,50.177289255235,1,1,TRUE,TRUE,1,"SSP1_1_9",1.16666666666667,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,51.6962693744533,1,1,TRUE,TRUE,1,"SSP1_1_9",1.16666666666667,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,51.7075941058862,1,1,TRUE,TRUE,1,"SSP1_1_9",1.16666666666667,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,51.546648401984,1,1,TRUE,TRUE,1,"SSP1_1_9",1.33333333333333,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,52.1967352020367,1,1,TRUE,TRUE,1,"SSP1_1_9",1.33333333333333,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,52.3400650675111,1,1,TRUE,TRUE,1,"SSP1_1_9",1.33333333333333,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,51.5577571017116,1,1,TRUE,TRUE,1,"SSP1_1_9",1.5,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,52.3418687734487,1,1,TRUE,TRUE,1,"SSP1_1_9",1.5,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,52.3427213049337,1,1,TRUE,TRUE,1,"SSP1_1_9",1.5,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,51.4977797566072,1,1,TRUE,TRUE,1,"SSP1_1_9",1.66666666666667,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,52.3417668893717,1,1,TRUE,TRUE,1,"SSP1_1_9",1.66666666666667,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,52.3425402872692,1,1,TRUE,TRUE,1,"SSP1_1_9",1.66666666666667,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,50.9785578342873,1,1,TRUE,TRUE,1,"SSP1_1_9",1.83333333333333,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,52.3411524273203,1,1,TRUE,TRUE,1,"SSP1_1_9",1.83333333333333,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,52.3421444899026,1,1,TRUE,TRUE,1,"SSP1_1_9",1.83333333333333,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,50.646022650644,1,1,TRUE,TRUE,1,"SSP1_1_9",2,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,52.3402788367101,1,1,TRUE,TRUE,1,"SSP1_1_9",2,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",3
