"max_value","test_value","delta_t_crit_r","delta_t_crit_K","sigmoid_bool_r","sigmoid_bool_K","DEP_EFFECT","scen","delta_t_crit_r_test","delta_t_crit_K_test","sigmoid_bool_r_test","sigmoid_bool_K_test","DEP_EFFECT_test","scen_test"
40.5032213745418,38.2962954643483,1,2.5,FALSE,TRUE,1,"SSP1_1_9",1,1.6,FALSE,TRUE,1,"SSP1_1_9"
40.5032213745418,38.6453094170221,1,2.5,FALSE,TRUE,1,"SSP1_1_9",1,1.75,FALSE,TRUE,1,"SSP1_1_9"
40.5032213745418,39.5000028156543,1,2.5,FALSE,TRUE,1,"SSP1_1_9",1,1.9,FALSE,TRUE,1,"SSP1_1_9"
40.5032213745418,40.5032213745418,1,2.5,FALSE,TRUE,1,"SSP1_1_9",1,2.05,FALSE,TRUE,1,"SSP1_1_9"
40.5032213745418,40.5032213745418,1,2.5,FALSE,TRUE,1,"SSP1_1_9",1,2.2,FALSE,TRUE,1,"SSP1_1_9"
40.5032213745418,40.5032213745418,1,2.5,FALSE,TRUE,1,"SSP1_1_9",1,2.35,FALSE,TRUE,1,"SSP1_1_9"
40.5032213745418,40.5032213745418,1,2.5,FALSE,TRUE,1,"SSP1_1_9",1,2.5,FALSE,TRUE,1,"SSP1_1_9"
33.4602533317884,33.4602533317884,1,1,FALSE,TRUE,1,"SSP1_2_6",1,1,FALSE,TRUE,1,"SSP1_2_6"
33.4602533317884,32.0733628500529,1,1,FALSE,TRUE,1,"SSP1_2_6",1,1.15,FALSE,TRUE,1,"SSP1_2_6"
33.4602533317884,31.4010156077305,1,1,FALSE,TRUE,1,"SSP1_2_6",1,1.3,FALSE,TRUE,1,"SSP1_2_6"
33.4602533317884,28.8882214032812,1,1,FALSE,TRUE,1,"SSP1_2_6",1,1.45,FALSE,TRUE,1,"SSP1_2_6"
33.4602533317884,21.8487423817627,1,1,FALSE,TRUE,1,"SSP1_2_6",1,1.6,FALSE,TRUE,1,"SSP1_2_6"
33.4602533317884,8.6399525161618,1,1,FALSE,TRUE,1,"SSP1_2_6",1,1.75,FALSE,TRUE,1,"SSP1_2_6"
33.4602533317884,5.76745374806084,1,1,FALSE,TRUE,1,"SSP1_2_6",1,1.9,FALSE,TRUE,1,"SSP1_2_6"
33.4602533317884,5.46647998253846,1,1,FALSE,TRUE,1,"SSP1_2_6",1,2.05,FALSE,TRUE,1,"SSP1_2_6"
33.4602533317884,5.45852059143057,1,1,FALSE,TRUE,1,"SSP1_2_6",1,2.2,FALSE,TRUE,1,"SSP1_2_6"
33.4602533317884,5.45852017257145,1,1,FALSE,TRUE,1,"SSP1_2_6",1,2.35,FALSE,TRUE,1,"SSP1_2_6"
33.4602533317884,5.45852017257145,1,1,FALSE,TRUE,1,"SSP1_2_6",1,2.5,FALSE,TRUE,1,"SSP1_2_6"
35.4087724335352,34.2661574567527,1,1.15,FALSE,TRUE,1,"SSP1_2_6",1,1,FALSE,TRUE,1,"SSP1_2_6"
35.4087724335352,35.4087724335352,1,1.15,FALSE,TRUE,1,"SSP1_2_6",1,1.15,FALSE,TRUE,1,"SSP1_2_6"
35.4087724335352,35.2917536961711,1,1.15,FALSE,TRUE,1,"SSP1_2_6",1,1.3,FALSE,TRUE,1,"SSP1_2_6"
35.4087724335352,34.8627076487143,1,1.15,FALSE,TRUE,1,"SSP1_2_6",1,1.45,FALSE,TRUE,1,"SSP1_2_6"
35.4087724335352,31.5769334381018,1,1.15,FALSE,TRUE,1,"SSP1_2_6",1,1.6,FALSE,TRUE,1,"SSP1_2_6"
35.4087724335352,24.1260363222924,1,1.15,FALSE,TRUE,1,"SSP1_2_6",1,1.75,FALSE,TRUE,1,"SSP1_2_6"
35.4087724335352,10.7700268874911,1,1.15,FALSE,TRUE,1,"SSP1_2_6",1,1.9,FALSE,TRUE,1,"SSP1_2_6"
35.4087724335352,8.48030383650883,1,1.15,FALSE,TRUE,1,"SSP1_2_6",1,2.05,FALSE,TRUE,1,"SSP1_2_6"
35.4087724335352,8.26578281115528,1,1.15,FALSE,TRUE,1,"SSP1_2_6",1,2.2,FALSE,TRUE,1,"SSP1_2_6"
35.4087724335352,8.2642199796466,1,1.15,FALSE,TRUE,1,"SSP1_2_6",1,2.35,FALSE,TRUE,1,"SSP1_2_6"
35.4087724335352,8.2642199796466,1,1.15,FALSE,TRUE,1,"SSP1_2_6",1,2.5,FALSE,TRUE,1,"SSP1_2_6"
36.9288643477607,34.5850614862862,1,1.3,FALSE,TRUE,1,"SSP1_2_6",1,1,FALSE,TRUE,1,"SSP1_2_6"
36.9288643477607,36.8827812011495,1,1.3,FALSE,TRUE,1,"SSP1_2_6",1,1.15,FALSE,TRUE,1,"SSP1_2_6"
36.9288643477607,36.9288643477607,1,1.3,FALSE,TRUE,1,"SSP1_2_6",1,1.3,FALSE,TRUE,1,"SSP1_2_6"
36.9288643477607,36.8504986315778,1,1.3,FALSE,TRUE,1,"SSP1_2_6",1,1.45,FALSE,TRUE,1,"SSP1_2_6"
36.9288643477607,35.7468276774545,1,1.3,FALSE,TRUE,1,"SSP1_2_6",1,1.6,FALSE,TRUE,1,"SSP1_2_6"
36.9288643477607,33.0481930621651,1,1.3,FALSE,TRUE,1,"SSP1_2_6",1,1.75,FALSE,TRUE,1,"SSP1_2_6"
36.9288643477607,23.2465458528876,1,1.3,FALSE,TRUE,1,"SSP1_2_6",1,1.9,FALSE,TRUE,1,"SSP1_2_6"
36.9288643477607,13.3281256319409,1,1.3,FALSE,TRUE,1,"SSP1_2_6",1,2.05,FALSE,TRUE,1,"SSP1_2_6"
36.9288643477607,11.6130991147395,1,1.3,FALSE,TRUE,1,"SSP1_2_6",1,2.2,FALSE,TRUE,1,"SSP1_2_6"
