"scen","rEVPI","delta_t_crit_K_min","delta_t_crit_K_max","k"
"SSP3_7_0",0.0516239827603646,1.15,2.5,7
"SSP5_8_5",0.0558976712402811,1.15,2.5,7
"SSP1_1_9",0.028402053742049,1.15,2.35,7
"SSP1_2_6",0.0190123515911822,1.15,2.35,7
"SSP2_4_5",0.058234878531441,1.15,2.35,7
"SSP3_7_0",0.0438517542156094,1.15,2.35,7
"SSP5_8_5",0.0455752781931203,1.15,2.35,7
"SSP1_1_9",0.0287961321537592,1.15,2.5,7
"SSP1_2_6",0.0204861256116178,1.15,2.5,7
"SSP2_4_5",0.0594269995613004,1.15,2.5,7
"SSP3_7_0",0.0454550944825786,1.15,2.5,7
"SSP5_8_5",0.048228167482976,1.15,2.5,7
"SSP1_1_9",0.0296369245226184,1.15,2.5,7
"SSP1_2_6",0.0230674247788204,1.15,2.5,7
"SSP2_4_5",0.0613251275302163,1.15,2.5,7
"SSP3_7_0",0.0470995640924251,1.15,2.5,7
"SSP5_8_5",0.0506849181353033,1.15,2.5,7
"SSP1_1_9",0.0315015824514372,1.15,2.5,7
"SSP1_2_6",0.0243882325597075,1.15,2.5,7
"SSP2_4_5",0.064330309493195,1.15,2.5,7
"SSP3_7_0",0.0488280255591556,1.15,2.5,7
"SSP5_8_5",0.0528029931308697,1.15,2.5,7
"SSP1_1_9",0.0344868802807012,1.15,2.5,7
"SSP1_2_6",0.0253775824201696,1.15,2.5,7
"SSP2_4_5",0.0672294463651638,1.15,2.5,7
"SSP3_7_0",0.0505463202600335,1.15,2.5,7
"SSP5_8_5",0.0547574659365847,1.15,2.5,7
"SSP1_1_9",0.0360454989215025,1.15,2.5,7
"SSP1_2_6",0.0261627910365222,1.15,2.5,7
"SSP2_4_5",0.0697238571405123,1.15,2.5,7
"SSP3_7_0",0.0522627088598121,1.15,2.5,7
"SSP5_8_5",0.0565100561911007,1.15,2.5,7
"SSP1_1_9",0.0367818700844471,1.15,2.5,7
"SSP1_2_6",0.0267947142048571,1.15,2.5,7
"SSP2_4_5",0.0718078785084338,1.15,2.5,7
"SSP3_7_0",0.0537906899389136,1.15,2.5,7
"SSP5_8_5",0.0579829089611846,1.15,2.5,7
"SSP1_1_9",0.0182455222114456,1.3,2.2,7
"SSP1_2_6",0.0104580268333649,1.3,2.2,7
"SSP2_4_5",0.0347539302305143,1.3,2.2,7
"SSP3_7_0",0.0261462518135037,1.3,2.2,7
"SSP5_8_5",0.0263394528193859,1.3,2.2,7
"SSP1_1_9",0.0191026841037884,1.3,2.35,7
"SSP1_2_6",0.0130772019495182,1.3,2.35,7
"SSP2_4_5",0.0367315891805901,1.3,2.35,7
"SSP3_7_0",0.0278923015599811,1.3,2.35,7
"SSP5_8_5",0.0285284892934747,1.3,2.35,7
"SSP1_1_9",0.0195033507700544,1.3,2.5,7
"SSP1_2_6",0.0145601996330876,1.3,2.5,7
"SSP2_4_5",0.0379653038322015,1.3,2.5,7
"SSP3_7_0",0.0295665749619596,1.3,2.5,7
"SSP5_8_5",0.0307912916794738,1.3,2.5,7
"SSP1_1_9",0.0210035320732697,1.3,2.35,7
"SSP1_2_6",0.0144176496465462,1.3,2.35,7
"SSP2_4_5",0.0398629455484102,1.3,2.35,7
"SSP3_7_0",0.029738200264177,1.3,2.35,7
"SSP5_8_5",0.0304671049613285,1.3,2.35,7
"SSP1_1_9",0.0214026237780881,1.3,2.5,7
"SSP1_2_6",0.0158965433127013,1.3,2.5,7
"SSP2_4_5",0.0410885211595829,1.3,2.5,7
"SSP3_7_0",0.0314012770665652,1.3,2.5,7
"SSP5_8_5",0.0327100266955057,1.3,2.5,7
"SSP1_1_9",0.0222541718350324,1.3,2.5,7
"SSP1_2_6",0.0184867511958772,1.3,2.5,7
"SSP2_4_5",0.0430399207259358,1.3,2.5,7
"SSP3_7_0",0.0331142288047352,1.3,2.5,7
"SSP5_8_5",0.0348375594232603,1.3,2.5,7
"SSP1_1_9",0.0240464231256914,1.3,2.35,7
"SSP1_2_6",0.0154221580739805,1.3,2.35,7
"SSP2_4_5",0.0428855245613898,1.3,2.35,7
"SSP3_7_0",0.0315861691172562,1.3,2.35,7
"SSP5_8_5",0.0322660999470969,1.3,2.35,7
"SSP1_1_9",0.0244430082791875,1.3,2.5,7
"SSP1_2_6",0.0168979129195107,1.3,2.5,7
"SSP2_4_5",0.0441031716406999,1.3,2.5,7
"SSP3_7_0",0.0332369672777068,1.3,2.5,7
"SSP5_8_5",0.0344893653652437,1.3,2.5,7
"SSP1_1_9",0.0252891850988909,1.3,2.5,7
"SSP1_2_6",0.0194826506970622,1.3,2.5,7
"SSP2_4_5",0.0460419593987792,1.3,2.5,7
"SSP3_7_0",0.0349363804387202,1.3,2.5,7
"SSP5_8_5",0.036597441423627,1.3,2.5,7
"SSP1_1_9",0.0271657465348765,1.3,2.5,7
"SSP1_2_6",0.0208053313659879,1.3,2.5,7
"SSP2_4_5",0.0491117482663788,1.3,2.5,7
"SSP3_7_0",0.0367293218150806,1.3,2.5,7
"SSP5_8_5",0.0384595789279757,1.3,2.5,7
"SSP1_1_9",0.0256356995794456,1.3,2.35,7
"SSP1_2_6",0.0162213142585119,1.3,2.35,7
"SSP2_4_5",0.0454912495483308,1.3,2.35,7
"SSP3_7_0",0.033441112652532,1.3,2.35,7
"SSP5_8_5",0.0337626874862913,1.3,2.35,7
"SSP1_1_9",0.0260309542874901,1.3,2.5,7
"SSP1_2_6",0.0176942928499169,1.3,2.5,7
"SSP2_4_5",0.0467018229329716,1.3,2.5,7
"SSP3_7_0",0.0350777010135079,1.3,2.5,7
"SSP5_8_5",0.0359674405458101,1.3,2.5,7
"SSP1_1_9",0.0268742804369509,1.3,2.5,7
"SSP1_2_6",0.0202741919204086,1.3,2.5,7
"SSP2_4_5",0.0486293594918142,1.3,2.5,7
"SSP3_7_0",0.0367376048138917,1.3,2.5,7
"SSP5_8_5",0.0380573093055136,1.3,2.5,7
"SSP1_1_9",0.0287445392461126,1.3,2.5,7
"SSP1_2_6",0.0215943799729522,1.3,2.5,7
"SSP2_4_5",0.0516813318452607,1.3,2.5,7
"SSP3_7_0",0.0384446097976458,1.3,2.5,7
"SSP5_8_5",0.0399025176700348,1.3,2.5,7
"SSP1_1_9",0.0317387454227871,1.3,2.5,7
"SSP1_2_6",0.0225834013236121,1.3,2.5,7
"SSP2_4_5",0.0546266017280164,1.3,2.5,7
"SSP3_7_0",0.0400475364626138,1.3,2.5,7
"SSP5_8_5",0.0416099437895141,1.3,2.5,7
"SSP1_1_9",0.0263873547274309,1.3,2.35,7
"SSP1_2_6",0.0168670259530376,1.3,2.35,7
"SSP2_4_5",0.0476698784233277,1.3,2.35,7
"SSP3_7_0",0.0341474896017026,1.3,2.35,7
"SSP5_8_5",0.034423191007794,1.3,2.35,7
"SSP1_1_9",0.0267819503904911,1.3,2.5,7
"SSP1_2_6",0.0183373883337087,1.3,2.5,7
"SSP2_4_5",0.0488642513258206,1.3,2.5,7
"SSP3_7_0",0.0357732586376074,1.3,2.5,7
"SSP5_8_5",0.0366128861003569,1.3,2.5,7
"SSP1_1_9",0.0276238648075686,1.3,2.5,7
"SSP1_2_6",0.0209127270992997,1.3,2.5,7
"SSP2_4_5",0.0507474838652942,1.3,2.5,7
"SSP3_7_0",0.0374218618819715,1.3,2.5,7
"SSP5_8_5",0.0386882567553487,1.3,2.5,7
"SSP1_1_9",0.029491002322951,1.3,2.5,7
"SSP1_2_6",0.0222305695794287,1.3,2.5,7
"SSP2_4_5",0.0537020892363581,1.3,2.5,7
"SSP3_7_0",0.0391168809408674,1.3,2.5,7
"SSP5_8_5",0.0405203550902023,1.3,2.5,7
"SSP1_1_9",0.0324802402678212,1.3,2.5,7
"SSP1_2_6",0.0232178075574549,1.3,2.5,7
"SSP2_4_5",0.0564596948552572,1.3,2.5,7
"SSP3_7_0",0.0407080270009222,1.3,2.5,7
"SSP5_8_5",0.0422153874830562,1.3,2.5,7
"SSP1_1_9",0.0340410460285126,1.3,2.5,7
"SSP1_2_6",0.024001761400442,1.3,2.5,7
"SSP2_4_5",0.0586421074655246,1.3,2.5,7
"SSP3_7_0",0.0421241397622912,1.3,2.5,7
"SSP5_8_5",0.0436161995786897,1.3,2.5,7
"SSP1_1_9",0.0260809170177856,1.3,2.35,7
"SSP1_2_6",0.0168282667348265,1.3,2.35,7
"SSP2_4_5",0.0453150036788388,1.3,2.35,7
"SSP3_7_0",0.0321701035286038,1.3,2.35,7
"SSP5_8_5",0.0325055586497903,1.3,2.35,7
"SSP1_1_9",0.0264694732775522,1.3,2.5,7
"SSP1_2_6",0.018292035180118,1.3,2.5,7
"SSP2_4_5",0.0465092920329522,1.3,2.5,7
"SSP3_7_0",0.0337920780781937,1.3,2.5,7
"SSP5_8_5",0.0346921256667613,1.3,2.5,7
"SSP1_1_9",0.0272973503826015,1.3,2.5,7
"SSP1_2_6",0.0208513599758582,1.3,2.5,7
"SSP2_4_5",0.0483924614059234,1.3,2.5,7
"SSP3_7_0",0.0354379557388387,1.3,2.5,7
"SSP5_8_5",0.0367656090928939,1.3,2.5,7
"SSP1_1_9",0.0291255594600858,1.3,2.5,7
"SSP1_2_6",0.0221280284303982,1.3,2.5,7
"SSP2_4_5",0.0513471249342502,1.3,2.5,7
"SSP3_7_0",0.0371314752839378,1.3,2.5,7
"SSP5_8_5",0.0385973648048902,1.3,2.5,7
"SSP1_1_9",0.0320307655251691,1.3,2.5,7
"SSP1_2_6",0.0230342826427257,1.3,2.5,7
"SSP2_4_5",0.0541052629608161,1.3,2.5,7
"SSP3_7_0",0.0387230447097975,1.3,2.5,7
"SSP5_8_5",0.0402932679411713,1.3,2.5,7
"SSP1_1_9",0.0334755647840912,1.3,2.5,7
"SSP1_2_6",0.0237074219180451,1.3,2.5,7
"SSP2_4_5",0.0562891666553368,1.3,2.5,7
"SSP3_7_0",0.0401416772052625,1.3,2.5,7
"SSP5_8_5",0.0416968004584446,1.3,2.5,7
"SSP1_1_9",0.0338629217694228,1.3,2.5,7
"SSP1_2_6",0.0239933268427125,1.3,2.5,7
"SSP2_4_5",0.0572820045324002,1.3,2.5,7
"SSP3_7_0",0.0407913414944674,1.3,2.5,7
"SSP5_8_5",0.0422923129131451,1.3,2.5,7
"SSP1_1_9",0.0224660934519489,1.45,2.35,7
"SSP1_2_6",0.0130849586289951,1.45,2.35,7
"SSP2_4_5",0.0341938324204488,1.45,2.35,7
"SSP3_7_0",0.0230355856097107,1.45,2.35,7
"SSP5_8_5",0.0226192186348243,1.45,2.35,7
"SSP1_1_9",0.0228557854454422,1.45,2.5,7
"SSP1_2_6",0.0145508222044478,1.45,2.5,7
"SSP2_4_5",0.0353591154527433,1.45,2.5,7
"SSP3_7_0",0.0246442978395306,1.45,2.5,7
"SSP5_8_5",0.0244692722974098,1.45,2.5,7
"SSP1_1_9",0.0236861192158916,1.45,2.5,7
"SSP1_2_6",0.0171137952488577,1.45,2.5,7
"SSP2_4_5",0.0371697427479952,1.45,2.5,7
"SSP3_7_0",0.026242967910024,1.45,2.5,7
"SSP5_8_5",0.0262907849059647,1.45,2.5,7
"SSP1_1_9",0.0255197648520464,1.45,2.5,7
"SSP1_2_6",0.0183925274771018,1.45,2.5,7
"SSP2_4_5",0.0399566303548617,1.45,2.5,7
"SSP3_7_0",0.0278171273139214,1.45,2.5,7
"SSP5_8_5",0.0278948811944547,1.45,2.5,7
"SSP1_1_9",0.0284336328143605,1.45,2.5,7
"SSP1_2_6",0.0193006237444637,1.45,2.5,7
"SSP2_4_5",0.042307676664869,1.45,2.5,7
"SSP3_7_0",0.0291039862060666,1.45,2.5,7
"SSP5_8_5",0.0292512194241702,1.45,2.5,7
"SSP1_1_9",0.0298832465835551,1.45,2.5,7
"SSP1_2_6",0.0199553579990633,1.45,2.5,7
"SSP2_4_5",0.0432519527000686,1.45,2.5,7
"SSP3_7_0",0.0296841971128986,1.45,2.5,7
"SSP5_8_5",0.0298149630311658,1.45,2.5,7
"SSP1_1_9",0.0290512773773509,1.45,2.5,7
"SSP1_2_6",0.0192982666135901,1.45,2.5,7
"SSP2_4_5",0.0408167680733201,1.45,2.5,7
"SSP3_7_0",0.0279315739012264,1.45,2.5,7
"SSP5_8_5",0.0282535723259363,1.45,2.5,7
"SSP1_1_9",0.0245165025965924,1.6,2.5,7
"SSP1_2_6",0.0159860769210354,1.6,2.5,7
"SSP2_4_5",0.0301822995981066,1.6,2.5,7
"SSP3_7_0",0.0201810078987694,1.6,2.5,7
"SSP5_8_5",0.0204108330134624,1.6,2.5,7
"SSP1_1_9",0.011512089487853,1,2.05,8
"SSP1_2_6",0.0125369907414672,1,2.05,8
"SSP2_4_5",0.038444799996751,1,2.05,8
"SSP3_7_0",0.0349257391987774,1,2.05,8
"SSP5_8_5",0.0344767175013515,1,2.05,8
"SSP1_1_9",0.013228918670179,1,2.2,8
"SSP1_2_6",0.0137590154640265,1,2.2,8
"SSP2_4_5",0.0413291365670725,1,2.2,8
"SSP3_7_0",0.0367431684938482,1,2.2,8
"SSP5_8_5",0.0370393288293544,1,2.2,8
"SSP1_1_9",0.0139980423747446,1,2.35,8
"SSP1_2_6",0.0161098853373427,1,2.35,8
"SSP2_4_5",0.0431202744249803,1,2.35,8
"SSP3_7_0",0.0383759932674939,1,2.35,8
"SSP5_8_5",0.0399375470193354,1,2.35,8
"SSP1_1_9",0.0143565749521752,1,2.5,8
"SSP1_2_6",0.0174399997444552,1,2.5,8
"SSP2_4_5",0.0442338755883606,1,2.5,8
"SSP3_7_0",0.039904207835909,1,2.5,8
"SSP5_8_5",0.0429650684034441,1,2.5,8
"SSP1_1_9",0.0159812605650355,1,2.2,8
"SSP1_2_6",0.0146876686804455,1,2.2,8
"SSP2_4_5",0.0441649314805176,1,2.2,8
"SSP3_7_0",0.0386188782193744,1,2.2,8
"SSP5_8_5",0.0393403679439483,1,2.2,8
"SSP1_1_9",0.0167460577839852,1,2.35,8
"SSP1_2_6",0.0170340029456339,1,2.35,8
"SSP2_4_5",0.0459453912109828,1,2.35,8
"SSP3_7_0",0.0402392783111426,1,2.35,8
"SSP5_8_5",0.0422142282759646,1,2.35,8
"SSP1_1_9",0.0171025817080428,1,2.5,8
"SSP1_2_6",0.0183615472261285,1,2.5,8
"SSP2_4_5",0.0470523562945822,1,2.5,8
"SSP3_7_0",0.041756620697872,1,2.5,8
"SSP5_8_5",0.0452176675084342,1,2.5,8
"SSP1_1_9",0.0184445882380256,1,2.35,8
"SSP1_2_6",0.0182447365152886,1,2.35,8
"SSP2_4_5",0.0487846246502001,1,2.35,8
"SSP3_7_0",0.0420180659575485,1,2.35,8
"SSP5_8_5",0.0447058617466276,1,2.35,8
"SSP1_1_9",0.0187998688226001,1,2.5,8
"SSP1_2_6",0.0195689658895737,1,2.5,8
"SSP2_4_5",0.049884963206331,1,2.5,8
"SSP3_7_0",0.0435258083450941,1,2.5,8
"SSP5_8_5",0.0476852998381876,1,2.5,8
"SSP1_1_9",0.0195602296927261,1,2.5,8
"SSP1_2_6",0.0218919612552683,1,2.5,8
"SSP2_4_5",0.0516440470538131,1,2.5,8
"SSP3_7_0",0.0451178037406648,1,2.5,8
"SSP5_8_5",0.0504847420591204,1,2.5,8
"SSP1_1_9",0.0174553989407518,1,2.2,8
"SSP1_2_6",0.0154571698342887,1,2.2,8
"SSP2_4_5",0.04673090211452,1,2.2,8
"SSP3_7_0",0.0405692051472848,1,2.2,8
"SSP5_8_5",0.0413929206479733,1,2.2,8
"SSP1_1_9",0.0182178698991735,1,2.35,8
"SSP1_2_6",0.0177994214683988,1,2.35,8
"SSP2_4_5",0.0485016075990946,1,2.35,8
"SSP3_7_0",0.0421761557450568,1,2.35,8
"SSP5_8_5",0.044243280778207,1,2.35,8
"SSP1_1_9",0.0185733137811819,1,2.5,8
"SSP1_2_6",0.0191246532829951,1,2.5,8
"SSP2_4_5",0.049602510898025,1,2.5,8
"SSP3_7_0",0.0436816918747277,1,2.5,8
"SSP5_8_5",0.0472233887979788,1,2.5,8
"SSP1_1_9",0.0199112518654879,1,2.35,8
"SSP1_2_6",0.0190080406958909,1,2.35,8
"SSP2_4_5",0.0513253285999056,1,2.35,8
"SSP3_7_0",0.0439394793670908,1,2.35,8
"SSP5_8_5",0.0467132692616413,1,2.35,8
"SSP1_1_9",0.0202654580578182,1,2.5,8
"SSP1_2_6",0.0203299665404252,1,2.5,8
"SSP2_4_5",0.0524196598801718,1,2.5,8
"SSP3_7_0",0.0454355395486388,1,2.5,8
"SSP5_8_5",0.0496696899899864,1,2.5,8
"SSP1_1_9",0.0210235128527464,1,2.5,8
"SSP1_2_6",0.022648942058795,1,2.5,8
"SSP2_4_5",0.0541691652744783,1,2.5,8
"SSP3_7_0",0.0470144552374102,1,2.5,8
"SSP5_8_5",0.0524466042872126,1,2.5,8
"SSP1_1_9",0.0226262277556977,1,2.35,8
"SSP1_2_6",0.0199263722601299,1,2.35,8
"SSP2_4_5",0.0541015034755427,1,2.35,8
"SSP3_7_0",0.0457559427021623,1,2.35,8
"SSP5_8_5",0.0489250530581197,1,2.35,8
"SSP1_1_9",0.02297846146444,1,2.5,8
"SSP1_2_6",0.0212457520582042,1,2.5,8
"SSP2_4_5",0.0551893703069924,1,2.5,8
"SSP3_7_0",0.0472415103835154,1,2.5,8
"SSP5_8_5",0.0518583382078828,1,2.5,8
"SSP1_1_9",0.0237322824320917,1,2.5,8
"SSP1_2_6",0.0235602850574618,1,2.5,8
"SSP2_4_5",0.056928568079509,1,2.5,8
"SSP3_7_0",0.0488086460563825,1,2.5,8
"SSP5_8_5",0.0546125118736202,1,2.5,8
"SSP1_1_9",0.0254065198671534,1,2.5,8
"SSP1_2_6",0.024754538283924,1,2.5,8
"SSP2_4_5",0.0597021777413728,1,2.5,8
"SSP3_7_0",0.0505258624287619,1,2.5,8
"SSP5_8_5",0.0569925685082884,1,2.5,8
"SSP1_1_9",0.0181694803510042,1,2.2,8
"SSP1_2_6",0.0160779217222582,1,2.2,8
"SSP2_4_5",0.0490959790566023,1,2.2,8
"SSP3_7_0",0.0424015264197646,1,2.2,8
"SSP5_8_5",0.0431931892824849,1,2.2,8
"SSP1_1_9",0.0189307863432697,1,2.35,8
"SSP1_2_6",0.018416341560222,1,2.35,8
"SSP2_4_5",0.0508574712469382,1,2.35,8
"SSP3_7_0",0.0439949079511391,1,2.35,8
"SSP5_8_5",0.0460208807241439,1,2.35,8
"SSP1_1_9",0.0192856892952838,1,2.5,8
"SSP1_2_6",0.0197394044745003,1,2.5,8
"SSP2_4_5",0.0519526492804041,1,2.5,8
"SSP3_7_0",0.0454884745193644,1,2.5,8
"SSP5_8_5",0.0489783809776594,1,2.5,8
"SSP1_1_9",0.0206215899026933,1,2.35,8
"SSP1_2_6",0.0196229783949235,1,2.35,8
"SSP2_4_5",0.0536665406351384,1,2.35,8
"SSP3_7_0",0.045742692584799,1,2.35,8
"SSP5_8_5",0.048470130936176,1,2.35,8
"SSP1_1_9",0.0209752580231893,1,2.5,8
"SSP1_2_6",0.0209427440570246,1,2.5,8
"SSP2_4_5",0.0547551984436481,1,2.5,8
"SSP3_7_0",0.0472269102616617,1,2.5,8
"SSP5_8_5",0.0514042519346953,1,2.5,8
"SSP1_1_9",0.0217321580628218,1,2.5,8
"SSP1_2_6",0.0232579490525898,1,2.5,8
"SSP2_4_5",0.0564956575818693,1,2.5,8
"SSP3_7_0",0.0487926353424983,1,2.5,8
"SSP5_8_5",0.0541594519272179,1,2.5,8
"SSP1_1_9",0.0233324563953033,1,2.35,8
"SSP1_2_6",0.0205397885805765,1,2.35,8
"SSP2_4_5",0.0564283074488578,1,2.35,8
"SSP3_7_0",0.0475423028759599,1,2.35,8
"SSP5_8_5",0.0506622572235882,1,2.35,8
"SSP1_1_9",0.0236841565712767,1,2.5,8
"SSP1_2_6",0.0218570149249678,1,2.5,8
"SSP2_4_5",0.0575105516549399,1,2.5,8
"SSP3_7_0",0.0490161699621608,1,2.5,8
"SSP5_8_5",0.0535735460684492,1,2.5,8
"SSP1_1_9",0.0244368325315076,1,2.5,8
"SSP1_2_6",0.0241677891070717,1,2.5,8
"SSP2_4_5",0.0592407840928365,1,2.5,8
"SSP3_7_0",0.0505702775388287,1,2.5,8
"SSP5_8_5",0.0563063072760638,1,2.5,8
"SSP1_1_9",0.0261085356453131,1,2.5,8
"SSP1_2_6",0.0253600977430325,1,2.5,8
"SSP2_4_5",0.0620001355018956,1,2.5,8
"SSP3_7_0",0.0522725884504396,1,2.5,8
"SSP5_8_5",0.0586668158688233,1,2.5,8
"SSP1_1_9",0.0247842944233972,1,2.35,8
"SSP1_2_6",0.0212986716484376,1,2.35,8
"SSP2_4_5",0.0589266687809031,1,2.35,8
"SSP3_7_0",0.0494107036259655,1,2.35,8
"SSP5_8_5",0.0526109201482262,1,2.35,8
"SSP1_1_9",0.0251349364432051,1,2.5,8
"SSP1_2_6",0.0226136138730394,1,2.5,8
"SSP2_4_5",0.060003054654737,1,2.5,8
"SSP3_7_0",0.0508733329811281,1,2.5,8
"SSP5_8_5",0.05550009981478,1,2.5,8
"SSP1_1_9",0.0258853411977748,1,2.5,8
"SSP1_2_6",0.0249204019740824,1,2.5,8
"SSP2_4_5",0.0617239456827013,1,2.5,8
"SSP3_7_0",0.0524148700528303,1,2.5,8
"SSP5_8_5",0.0582112364604203,1,2.5,8
"SSP1_1_9",0.0275520174306886,1,2.5,8
"SSP1_2_6",0.0261106462951753,1,2.5,8
"SSP2_4_5",0.0644684395858353,1,2.5,8
"SSP3_7_0",0.0541027458883387,1,2.5,8
"SSP5_8_5",0.0605518757297545,1,2.5,8
"SSP1_1_9",0.0302244309257589,1,2.5,8
"SSP1_2_6",0.0270148352241441,1,2.5,8
"SSP2_4_5",0.0671666864714022,1,2.5,8
"SSP3_7_0",0.0558367084922599,1,2.5,8
"SSP5_8_5",0.0626391825030113,1,2.5,8
"SSP1_1_9",0.0183970719269074,1,2.2,8
"SSP1_2_6",0.0162863316816545,1,2.2,8
"SSP2_4_5",0.0508371348092453,1,2.2,8
"SSP3_7_0",0.0438254679285101,1,2.2,8
"SSP5_8_5",0.0445240827129694,1,2.2,8
"SSP1_1_9",0.0191578402208287,1,2.35,8
"SSP1_2_6",0.0186218871361278,1,2.35,8
"SSP2_4_5",0.0525912333472699,1,2.35,8
"SSP3_7_0",0.0454068117583933,1,2.35,8
"SSP5_8_5",0.0473319568635366,1,2.35,8
"SSP1_1_9",0.0195124932838756,1,2.5,8
"SSP1_2_6",0.0199433324683048,1,2.5,8
"SSP2_4_5",0.0536818178101408,1,2.5,8
"SSP3_7_0",0.0468896779538026,1,2.5,8
"SSP5_8_5",0.0502695618758943,1,2.5,8
"SSP1_1_9",0.0208474533583172,1,2.35,8
"SSP1_2_6",0.0198270471928403,1,2.35,8
"SSP2_4_5",0.0553885466875435,1,2.35,8
"SSP3_7_0",0.0471408993816573,1,2.35,8
"SSP5_8_5",0.0497632602117226,1,2.35,8
"SSP1_1_9",0.0212008730390231,1,2.5,8
"SSP1_2_6",0.0211452026309969,1,2.5,8
"SSP2_4_5",0.0564726534890917,1,2.5,8
"SSP3_7_0",0.0486145324368187,1,2.5,8
"SSP5_8_5",0.0526777628278273,1,2.5,8
"SSP1_1_9",0.0219572405551206,1,2.5,8
"SSP1_2_6",0.0234575950146583,1,2.5,8
"SSP2_4_5",0.0582058562493982,1,2.5,8
"SSP3_7_0",0.0501685642090143,1,2.5,8
"SSP5_8_5",0.0554140034584018,1,2.5,8
"SSP1_1_9",0.0235564217307805,1,2.35,8
"SSP1_2_6",0.0207427316837359,1,2.35,8
"SSP2_4_5",0.058138758790659,1,2.35,8
"SSP3_7_0",0.0489257645874473,1,2.35,8
"SSP5_8_5",0.0519385469415472,1,2.35,8
"SSP1_1_9",0.0239078757685244,1,2.5,8
"SSP1_2_6",0.022058353470089,1,2.5,8
"SSP2_4_5",0.0592164937645436,1,2.5,8
"SSP3_7_0",0.0503891760404263,1,2.5,8
"SSP5_8_5",0.0548304893308403,1,2.5,8
"SSP1_1_9",0.0246600241453928,1,2.5,8
"SSP1_2_6",0.0243663248981224,1,2.5,8
"SSP2_4_5",0.0609395363071109,1,2.5,8
"SSP3_7_0",0.0519317374488982,1,2.5,8
"SSP5_8_5",0.0575445607126814,1,2.5,8
"SSP1_1_9",0.0263305591805643,1,2.5,8
"SSP1_2_6",0.0255571886374456,1,2.5,8
"SSP2_4_5",0.0636874548761624,1,2.5,8
"SSP3_7_0",0.0536209255030204,1,2.5,8
"SSP5_8_5",0.0598881865590763,1,2.5,8
"SSP1_1_9",0.0250072420033372,1,2.35,8
"SSP1_2_6",0.0215006560544588,1,2.35,8
"SSP2_4_5",0.0606265856648708,1,2.35,8
"SSP3_7_0",0.0507784427406857,1,2.35,8
"SSP5_8_5",0.0538715046981292,1,2.35,8
"SSP1_1_9",0.0253576391207596,1,2.5,8
"SSP1_2_6",0.022813998848751,1,2.5,8
"SSP2_4_5",0.0616985004801502,1,2.5,8
"SSP3_7_0",0.0522307567034589,1,2.5,8
"SSP5_8_5",0.056741602353778,1,2.5,8
"SSP1_1_9",0.0261075189445852,1,2.5,8
"SSP1_2_6",0.0251179931177223,1,2.5,8
"SSP2_4_5",0.0634122623651058,1,2.5,8
"SSP3_7_0",0.0537609072329654,1,2.5,8
"SSP5_8_5",0.0594343104338747,1,2.5,8
"SSP1_1_9",0.0277730329584725,1,2.5,8
"SSP1_2_6",0.0263067971543674,1,2.5,8
"SSP2_4_5",0.0661454197992502,1,2.5,8
"SSP3_7_0",0.0554358456972016,1,2.5,8
"SSP5_8_5",0.061758310675947,1,2.5,8
"SSP1_1_9",0.030443593126738,1,2.5,8
"SSP1_2_6",0.0272098884830104,1,2.5,8
"SSP2_4_5",0.0688325237906013,1,2.5,8
"SSP3_7_0",0.057155904179612,1,2.5,8
"SSP5_8_5",0.0638300520366878,1,2.5,8
"SSP1_1_9",0.0257096535625803,1,2.35,8
"SSP1_2_6",0.0221106887688376,1,2.35,8
"SSP2_4_5",0.0629179207926035,1,2.35,8
"SSP3_7_0",0.0525133372966431,1,2.35,8
"SSP5_8_5",0.0555582327533573,1,2.35,8
"SSP1_1_9",0.0260595214429115,1,2.5,8
"SSP1_2_6",0.0234218950727699,1,2.5,8
"SSP2_4_5",0.0639843398298198,1,2.5,8
"SSP3_7_0",0.0539544056111468,1,2.5,8
"SSP5_8_5",0.0584071759903563,1,2.5,8
"SSP1_1_9",0.0268082654833778,1,2.5,8
"SSP1_2_6",0.0257221600384872,1,2.5,8
"SSP2_4_5",0.0656893382580255,1,2.5,8
"SSP3_7_0",0.05547204627529,1,2.5,8
"SSP5_8_5",0.0610793038971599,1,2.5,8
"SSP1_1_9",0.0284712655512235,1,2.5,8
"SSP1_2_6",0.0269090347511192,1,2.5,8
"SSP2_4_5",0.0684085576949821,1,2.5,8
"SSP3_7_0",0.0571326818219914,1,2.5,8
"SSP5_8_5",0.0633845331553788,1,2.5,8
"SSP1_1_9",0.0311378186977131,1,2.5,8
"SSP1_2_6",0.0278106456296951,1,2.5,8
"SSP2_4_5",0.0710819541749766,1,2.5,8
"SSP3_7_0",0.0588372561639076,1,2.5,8
"SSP5_8_5",0.0654385339967693,1,2.5,8
"SSP1_1_9",0.0325658331708632,1,2.5,8
"SSP1_2_6",0.0285559511902628,1,2.5,8
"SSP2_4_5",0.0734996289091462,1,2.5,8
"SSP3_7_0",0.0606034558112076,1,2.5,8
"SSP5_8_5",0.0672556492285497,1,2.5,8
"SSP1_1_9",0.0186969799405481,1,2.2,8
"SSP1_2_6",0.016566918721912,1,2.2,8
"SSP2_4_5",0.0523545643134919,1,2.2,8
"SSP3_7_0",0.0443178420655484,1,2.2,8
"SSP5_8_5",0.0449039334672313,1,2.2,8
